timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2021-03-13 18:44:20.840.0		pygaze initiation report start
MSG	2021-03-13 18:44:20.840.0		display resolution: 1920x1080
MSG	2021-03-13 18:44:20.840.0		display size in cm: 48x28
MSG	2021-03-13 18:44:20.840.0		samplerate: 30 Hz
MSG	2021-03-13 18:44:20.840.0		sampletime: 33.333333333333336 ms
MSG	2021-03-13 18:44:20.840.0		fixation threshold: 1.5 degrees
MSG	2021-03-13 18:44:20.840.0		speed threshold: 35 degrees/second
MSG	2021-03-13 18:44:20.840.0		acceleration threshold: 9500 degrees/second**2
MSG	2021-03-13 18:44:20.840.0		pygaze initiation report end
MSG	2021-03-13 18:44:51.306.0	774987995	pygaze calibration report start
MSG	2021-03-13 18:44:51.306.0	774987995	accuracy (degrees): LX=0.4708, LY=0.4708, RX=0.2442, RY=0.2442
MSG	2021-03-13 18:44:51.306.0	774987995	accuracy (in pixels): LX=25.825470184963677, LY=25.825470184963677, RX=13.39523378653441, RY=13.39523378653441
MSG	2021-03-13 18:44:51.306.0	774987995	precision (RMS noise in pixels): X=9.92687777777778, Y=9.92687777777778
MSG	2021-03-13 18:44:51.306.0	774987995	distance between participant and display: 80.0 cm
MSG	2021-03-13 18:44:51.306.0	774987995	fixation threshold: 82.29861064601607 pixels
MSG	2021-03-13 18:44:51.306.0	774987995	speed threshold: 1.9198624159967121 pixels/ms
MSG	2021-03-13 18:44:51.306.0	774987995	acceleration threshold: 525.93391425589 pixels/ms**2
MSG	2021-03-13 18:44:51.306.0	774987995	pygaze calibration report end
MSG	2021-03-13 18:45:06.918.0	775003600	start_recording
MSG	2021-03-13 18:45:06.918.0	775003600	TRIALSTART 0
MSG	2021-03-13 18:45:06.918.0	775003600	IMAGENAME domino01.jpg
2021-03-13 18:45:06.907	775003611	True	7	1190.7616	574.2286	1191.3866	567.1708	20.285800000000002	1184.1526	578.8306	1166.9266	539.7286	19.4901	0.3532	0.4768	1197.3706	569.6265	1210.001	574.6484	21.0815	0.5047	0.487
MSG	2021-03-13 18:45:06.924.0	775003614	image online at 48855
2021-03-13 18:45:06.938	775003642	True	7	1189.3947	551.9352	1190.9618	565.7917	19.990650000000002	1184.6626	539.4833	1168.8368	539.4951	18.7882	0.3532	0.4766	1194.1267	564.3871	1208.2993	573.4833	21.1931	0.5047	0.4869
2021-03-13 18:45:06.971	775003675	True	7	1180.6394	504.9891	1191.3909	564.976	19.94915	1160.0321	454.2485	1168.0103	530.8661	18.5091	0.3534	0.4759	1201.2467	555.7297	1207.5677	571.6453	21.3892	0.5051	0.4865
2021-03-13 18:45:07.006	775003710	True	7	1184.0022	535.3448	1191.2299	563.6383	19.90935	1157.8248	493.1369	1167.0931	527.0306	18.8939	0.3542	0.4756	1210.1797	577.5527	1207.7631	572.0805	20.9248	0.506	0.4862
2021-03-13 18:45:07.072	775003776	True	7	1201.468	571.6829	1188.9233	558.3068	20.498150000000003	1174.0105	588.5939	1168.1727	526.9481	19.8075	0.3557	0.4761	1228.9254	554.7717	1211.4395	567.3563	21.1888	0.5075	0.4866
2021-03-13 18:45:07.138	775003842	True	7	1177.5977	525.5883	1189.1089	556.6401	20.01525	1169.5927	486.8131	1168.661	527.9932	18.9114	0.3563	0.4749	1185.6027	564.3636	1208.8971	567.3003	21.1191	0.508	0.4862
