timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2021-01-26 11:42:05.962.0		pygaze initiation report start
MSG	2021-01-26 11:42:05.965.0		display resolution: 1920x1080
MSG	2021-01-26 11:42:05.966.0		display size in cm: 47.6x26.77
MSG	2021-01-26 11:42:05.968.0		samplerate: 60 Hz
MSG	2021-01-26 11:42:05.969.0		sampletime: 16.666666666666668 ms
MSG	2021-01-26 11:42:05.971.0		fixation threshold: 1.5 degrees
MSG	2021-01-26 11:42:05.973.0		speed threshold: 35 degrees/second
MSG	2021-01-26 11:42:05.974.0	0	acceleration threshold: 9500 degrees/second**2
MSG	2021-01-26 11:42:05.976.0	2	pygaze initiation report end
MSG	2021-01-26 11:42:10.976.0	1070194957	Clearing existing calibration if there is one
MSG	2021-01-26 11:42:11.994.0	1070195984	Sending start calibration
MSG	2021-01-26 11:42:12.14.0	1070196004	Iterating through calibration points
MSG	2021-01-26 11:42:12.21.0	1070196011	Trying to draw calibration point
MSG	2021-01-26 11:42:12.46.0	1070196023	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:12.47.0	1070196024	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:12.548.0	1070196532	Wait finished
MSG	2021-01-26 11:42:12.549.0	1070196533	Sending calibration point initiation message
MSG	2021-01-26 11:42:12.571.0	1070196554	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:14.78.0	1070198058	Wait finished
MSG	2021-01-26 11:42:14.99.0	1070198077	Calibration of this point stopped
MSG	2021-01-26 11:42:14.100.0	1070198078	Checking if Q has been pressed
MSG	2021-01-26 11:42:14.117.0	1070198102	Trying to draw calibration point
MSG	2021-01-26 11:42:14.132.0	1070198117	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:14.133.0	1070198118	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:14.634.0	1070198609	Wait finished
MSG	2021-01-26 11:42:14.642.0	1070198617	Sending calibration point initiation message
MSG	2021-01-26 11:42:14.651.0	1070198635	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:16.152.0	1070200127	Wait finished
MSG	2021-01-26 11:42:16.180.0	1070200167	Calibration of this point stopped
MSG	2021-01-26 11:42:16.181.0	1070200168	Checking if Q has been pressed
MSG	2021-01-26 11:42:16.198.0	1070200180	Trying to draw calibration point
MSG	2021-01-26 11:42:16.214.0	1070200196	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:16.215.0	1070200197	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:16.717.0	1070200695	Wait finished
MSG	2021-01-26 11:42:16.718.0	1070200696	Sending calibration point initiation message
MSG	2021-01-26 11:42:16.730.0	1070200716	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:18.231.0	1070202218	Wait finished
MSG	2021-01-26 11:42:18.245.0	1070202232	Calibration of this point stopped
MSG	2021-01-26 11:42:18.246.0	1070202233	Checking if Q has been pressed
MSG	2021-01-26 11:42:18.264.0	1070202251	Trying to draw calibration point
MSG	2021-01-26 11:42:18.279.0	1070202251	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:18.281.0	1070202253	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:18.782.0	1070202769	Wait finished
MSG	2021-01-26 11:42:18.790.0	1070202777	Sending calibration point initiation message
MSG	2021-01-26 11:42:18.801.0	1070202788	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:20.301.0	1070204283	Wait finished
MSG	2021-01-26 11:42:20.340.0	1070204322	Calibration of this point stopped
MSG	2021-01-26 11:42:20.341.0	1070204323	Checking if Q has been pressed
MSG	2021-01-26 11:42:20.358.0	1070204335	Trying to draw calibration point
MSG	2021-01-26 11:42:20.374.0	1070204351	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:20.375.0	1070204352	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:20.876.0	1070204866	Wait finished
MSG	2021-01-26 11:42:20.884.0	1070204874	Sending calibration point initiation message
MSG	2021-01-26 11:42:20.903.0	1070204878	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:22.405.0	1070206398	Wait finished
MSG	2021-01-26 11:42:22.421.0	1070206410	Calibration of this point stopped
MSG	2021-01-26 11:42:22.422.0	1070206411	Checking if Q has been pressed
MSG	2021-01-26 11:42:22.439.0	1070206428	Trying to draw calibration point
MSG	2021-01-26 11:42:22.453.0	1070206442	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:22.454.0	1070206443	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:22.955.0	1070206937	Wait finished
MSG	2021-01-26 11:42:22.963.0	1070206944	Sending calibration point initiation message
MSG	2021-01-26 11:42:22.977.0	1070206959	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:24.479.0	1070208459	Wait finished
MSG	2021-01-26 11:42:24.493.0	1070208475	Calibration of this point stopped
MSG	2021-01-26 11:42:24.494.0	1070208476	Checking if Q has been pressed
MSG	2021-01-26 11:42:24.511.0	1070208493	Trying to draw calibration point
MSG	2021-01-26 11:42:24.526.0	1070208511	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:24.527.0	1070208512	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:25.28.0	1070209009	Wait finished
MSG	2021-01-26 11:42:25.36.0	1070209017	Sending calibration point initiation message
MSG	2021-01-26 11:42:25.50.0	1070209041	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:26.551.0	1070210533	Wait finished
MSG	2021-01-26 11:42:26.570.0	1070210555	Calibration of this point stopped
MSG	2021-01-26 11:42:26.571.0	1070210556	Checking if Q has been pressed
MSG	2021-01-26 11:42:26.588.0	1070210567	Trying to draw calibration point
MSG	2021-01-26 11:42:26.603.0	1070210582	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:26.605.0	1070210584	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:27.106.0	1070211091	Wait finished
MSG	2021-01-26 11:42:27.113.0	1070211098	Sending calibration point initiation message
MSG	2021-01-26 11:42:27.141.0	1070211122	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:28.642.0	1070212630	Wait finished
MSG	2021-01-26 11:42:28.686.0	1070212670	Calibration of this point stopped
MSG	2021-01-26 11:42:28.687.0	1070212671	Checking if Q has been pressed
MSG	2021-01-26 11:42:28.704.0	1070212686	Trying to draw calibration point
MSG	2021-01-26 11:42:28.718.0	1070212700	Calibration point is supposed to be drawn
MSG	2021-01-26 11:42:28.720.0	1070212702	Going to wait 500 ms for participant to start looking at the cal point
MSG	2021-01-26 11:42:29.221.0	1070213203	Wait finished
MSG	2021-01-26 11:42:29.228.0	1070213215	Sending calibration point initiation message
MSG	2021-01-26 11:42:29.241.0	1070213227	Going to wait for 1500 ms to get response
MSG	2021-01-26 11:42:30.742.0	1070214725	Wait finished
MSG	2021-01-26 11:42:30.774.0	1070214757	Calibration of this point stopped
MSG	2021-01-26 11:42:30.775.0	1070214758	Checking if Q has been pressed
MSG	2021-01-26 11:42:37.143.0	1070221132	pygaze calibration report start
MSG	2021-01-26 11:42:37.151.0	1070221140	accuracy (degrees): LX=0.4173, LY=0.4173, RX=1.3009, RY=1.3009
MSG	2021-01-26 11:42:37.152.0	1070221141	accuracy (in pixels): LX=23.504891489183535, LY=23.504891489183535, RX=73.28595269855721, RY=73.28595269855721
MSG	2021-01-26 11:42:37.153.0	1070221142	precision (RMS noise in pixels): X=15.834055555555555, Y=15.834055555555555
MSG	2021-01-26 11:42:37.154.0	1070221143	distance between participant and display: 80.0 cm
MSG	2021-01-26 11:42:37.155.0	1070221144	fixation threshold: 84.50699946982103 pixels
MSG	2021-01-26 11:42:37.156.0	1070221145	speed threshold: 1.971379721932369 pixels/ms
MSG	2021-01-26 11:42:37.157.0	1070221146	acceleration threshold: 540.0467476219163 pixels/ms**2
MSG	2021-01-26 11:42:37.158.0	1070221147	pygaze calibration report end
MSG	2021-01-26 11:42:39.316.0	1070223301	start_recording
MSG	2021-01-26 11:42:39.316.0	1070223301	TRIALSTART 0
MSG	2021-01-26 11:42:39.317.0	1070223302	IMAGENAME domino01.jpg
2021-01-26 11:42:39.320	1070223320	False	7	993.8597	521.7207	989.4279	545.1093	20.81495	1061.3665	473.2374	1026.5201	529.8371	20.6294	0.3007	0.4727	926.353	570.204	951.6718	553.5416	21.0005	0.4714	0.479
MSG	2021-01-26 11:42:39.331.0	1070223321	image online at 38140
2021-01-26 11:42:39.337	1070223337	False	7	991.2567	543.9078	990.4807	543.9888	20.28905	1006.6795	538.1474	1022.6221	531.391	19.4345	0.3007	0.473	975.834	549.6683	955.1179	552.9865	21.1436	0.4716	0.4789
2021-01-26 11:42:39.370	1070223370	False	7	987.1713	520.0859	991.9171	543.4952	20.58185	0.0	0.0	0.0	0.0	19.714	0.301	0.4729	987.1713	520.0859	966.6523	552.4011	21.4497	0.4716	0.4787
2021-01-26 11:42:39.503	1070223503	False	7	0.0	0.0	0.0	0.0	20.447499999999998	0.0	0.0	0.0	0.0	19.4442	0.3006	0.4728	0.0	0.0	0.0	0.0	21.4508	0.4716	0.4785
2021-01-26 11:42:40.003	1070224003	False	7	270.5856	278.5	493.5139	355.2659	15.748000000000001	258.4713	291.6766	258.4713	291.6766	15.7291	0.2946	0.4704	282.6999	265.3234	615.3305	334.5414	15.7669	0.4646	0.4749
2021-01-26 11:42:40.186	1070224186	False	7	240.8563	310.1756	303.2414	241.4729	13.889949999999999	261.9147	266.5697	300.2734	246.4781	13.0198	0.2933	0.4705	219.7979	353.7815	280.5431	233.9654	14.7601	0.4633	0.4756
2021-01-26 11:42:40.203	1070224203	False	7	211.5278	245.9273	300.7155	241.318	13.789850000000001	231.7726	305.3434	291.0977	254.0385	13.3361	0.2933	0.4707	191.2829	186.5111	270.0753	228.8151	14.2436	0.4633	0.4746
2021-01-26 11:42:40.286	1070224286	False	7	244.7892	244.7289	245.6798	234.1431	13.626249999999999	230.2192	260.1102	230.2192	260.1102	13.1043	0.2935	0.4704	259.3592	229.3476	236.9631	226.8326	14.1482	0.4636	0.4748
2021-01-26 11:42:40.485	1070224485	True	7	338.0976	241.4521	263.472	267.4751	13.83765	0.0	0.0	0.0	0.0	14.2368	0.294	0.4702	338.0976	241.4521	338.0976	241.4521	13.4385	0.4646	0.475
2021-01-26 11:42:40.536	1070224536	True	7	232.4062	331.8799	262.7594	280.1548	14.38765	0.0	0.0	0.0	0.0	14.6736	0.2942	0.4699	232.4062	331.8799	249.7611	336.4966	14.1017	0.4644	0.4755
2021-01-26 11:42:40.569	1070224569	True	7	236.6113	268.283	256.3541	283.4707	13.98765	202.4957	236.6851	191.1094	258.4841	14.0145	0.2942	0.4703	270.7269	299.881	257.5291	331.071	13.9608	0.4646	0.4756
2021-01-26 11:42:40.785	1070224785	False	7	436.0139	426.6423	395.2192	411.2395	13.73065	448.248	471.3214	448.248	471.3214	14.2883	0.2953	0.4735	423.7799	381.9633	391.2591	381.61	13.173	0.4655	0.4778
2021-01-26 11:42:40.919	1070224919	False	7	392.841	486.7181	430.002	439.7447	13.552050000000001	435.3473	487.5046	461.2636	477.6787	13.9129	0.2953	0.4736	350.3347	485.9316	377.0949	386.7668	13.1912	0.4652	0.4783
2021-01-26 11:42:40.985	1070224985	False	7	427.1746	415.3795	426.0832	447.7189	13.877749999999999	513.2639	503.1657	467.6778	481.6198	15.2187	0.2955	0.4737	341.0854	327.5933	341.0854	327.5933	12.5368	0.4652	0.4773
2021-01-26 11:42:41.052	1070225052	False	7	323.1325	484.6374	388.7195	421.4795	13.882950000000001	332.4091	485.784	439.8048	486.6428	14.179	0.2949	0.4735	313.856	483.4908	320.3145	420.8762	13.5869	0.4654	0.4783
2021-01-26 11:42:41.268	1070225268	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-01-26 11:42:41.435	1070225435	False	7	0.0	0.0	0.0	0.0	16.9361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.9361	0.4663	0.4769
2021-01-26 11:42:41.534	1070225534	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-01-26 11:42:41.567	1070225567	False	7	404.5114	448.4434	387.7098	448.6824	15.7406	404.5114	448.4434	397.3175	477.9994	14.5074	0.295	0.4729	0.0	0.0	0.0	0.0	16.9738	0.4652	0.478
2021-01-26 11:42:41.601	1070225601	False	7	390.8786	459.7567	393.7203	449.3005	16.7391	369.0292	503.015	391.0539	481.3977	15.4673	0.2944	0.4733	412.728	416.4982	427.1824	422.2663	18.0109	0.4652	0.4774
2021-01-26 11:42:41.651	1070225651	True	7	577.0357	482.5974	399.1899	449.5791	16.51225	638.1835	450.1054	413.4021	468.4816	15.1339	0.295	0.4728	515.8879	515.0892	431.3186	445.9757	17.8906	0.4653	0.478
2021-01-26 11:42:42.101	1070226101	False	7	542.9844	201.2063	525.2502	185.6343	14.2194	542.9844	201.2063	530.5724	187.7076	14.042	0.2965	0.4697	0.0	0.0	0.0	0.0	14.3968	0.4668	0.4756
2021-01-26 11:42:42.134	1070226134	False	7	695.3874	215.5023	554.4878	196.1494	13.94845	695.3874	215.5023	554.4878	196.1494	14.4164	0.2978	0.47	0.0	0.0	0.0	0.0	13.4805	0.4682	0.4746
2021-01-26 11:42:42.184	1070226184	False	7	1181.3701	190.2664	597.1025	196.7711	13.3664	0.0	0.0	0.0	0.0	13.3588	0.3017	0.4699	1181.3701	190.2664	647.1946	197.5332	13.374	0.4725	0.4757
2021-01-26 11:42:42.268	1070226268	False	7	1228.546	281.1721	940.0944	220.0253	13.8777	1245.2673	321.7072	1211.4823	233.5315	13.8524	0.3018	0.4708	1211.8247	240.6371	1196.4568	265.7089	13.903	0.4723	0.476
2021-01-26 11:42:42.433	1070226433	False	7	1060.031	200.6844	1158.6956	226.1548	13.81795	1060.031	200.6844	1157.2102	215.8161	13.9492	0.3004	0.4704	0.0	0.0	0.0	0.0	13.6867	0.4713	0.4759
2021-01-26 11:42:42.600	1070226600	False	7	1354.6514	167.2291	1461.2616	163.1596	14.1233	1354.6514	167.2291	1446.5178	167.709	13.5365	0.3027	0.4706	0.0	0.0	0.0	0.0	14.7101	0.473	0.4772
2021-01-26 11:42:42.667	1070226667	False	7	1647.2139	93.0077	1448.1693	189.2735	13.371400000000001	1647.2139	93.0077	1465.1796	172.0934	13.7672	0.3048	0.4701	0.0	0.0	0.0	0.0	12.9756	0.4746	0.4771
2021-01-26 11:42:43.049	1070227049	False	7	1323.9059	399.6393	1362.3733	287.4768	15.2899	0.0	0.0	0.0	0.0	15.0765	0.3027	0.4712	1323.9059	399.6393	1323.9059	399.6393	15.5033	0.4732	0.478
2021-01-26 11:42:43.299	1070227299	False	7	390.3143	384.1851	945.1629	340.5755	15.9041	499.8572	395.5075	912.2422	344.6125	16.9154	0.2941	0.4725	280.7715	372.8627	1100.566	376.9359	14.8928	0.4635	0.4769
2021-01-26 11:42:43.433	1070227433	False	7	399.6219	465.5807	690.2678	376.0405	18.23245	471.6576	602.7498	471.6576	602.7498	20.6613	0.2935	0.4738	327.5862	328.4116	327.5862	328.4116	15.8036	0.4632	0.4764
2021-01-26 11:42:43.615	1070227615	False	7	489.082	507.5523	385.1313	419.2279	18.10295	489.082	507.5523	399.2303	437.5208	20.5369	0.294	0.4732	0.0	0.0	0.0	0.0	15.669	0.4636	0.4767
2021-01-26 11:42:43.649	1070227649	False	7	0.0	0.0	0.0	0.0	16.36225	0.0	0.0	0.0	0.0	18.434	0.2934	0.4726	0.0	0.0	0.0	0.0	14.2905	0.4633	0.4765
2021-01-26 11:42:43.682	1070227682	False	7	361.5374	429.6432	386.5322	419.1914	15.0273	0.0	0.0	0.0	0.0	15.055	0.2936	0.4726	361.5374	429.6432	339.8399	378.0253	14.9996	0.4637	0.4773
2021-01-26 11:42:43.882	1070227882	False	7	0.0	0.0	0.0	0.0	14.415099999999999	0.0	0.0	0.0	0.0	14.1373	0.296	0.4708	0.0	0.0	0.0	0.0	14.6929	0.4662	0.4754
2021-01-26 11:42:43.932	1070227932	False	7	575.048	205.6182	487.5757	280.4006	13.82295	0.0	0.0	0.0	0.0	13.5477	0.2958	0.4706	575.048	205.6182	575.048	205.6182	14.0982	0.4664	0.4754
2021-01-26 11:42:44.115	1070228115	False	7	493.9027	674.928	488.4628	507.8979	14.5427	493.9027	674.928	483.0585	625.5389	15.4833	0.2944	0.476	0.0	0.0	0.0	0.0	13.6021	0.4641	0.4797
2021-01-26 11:42:44.132	1070228132	False	7	440.5213	624.7289	487.1028	522.8463	14.741249999999999	440.5213	624.7289	477.2596	626.061	16.2308	0.294	0.4759	0.0	0.0	0.0	0.0	13.2517	0.4641	0.4792
2021-01-26 11:42:44.281	1070228281	False	7	436.515	703.9136	417.2363	568.0209	14.7652	436.515	703.9136	444.6913	671.4456	16.4517	0.2933	0.4762	0.0	0.0	0.0	0.0	13.0787	0.4632	0.4788
2021-01-26 11:42:44.431	1070228431	False	7	282.32	696.1726	394.0074	640.9673	15.595949999999998	349.799	764.9678	381.6089	703.4853	16.1042	0.293	0.4771	214.841	627.3773	214.841	627.3773	15.0877	0.4626	0.4807
2021-01-26 11:42:44.498	1070228498	False	7	245.3535	700.2771	165.5696	658.5429	15.730450000000001	214.2209	640.6191	214.2209	640.6191	15.3345	0.2916	0.4768	276.4861	759.9351	193.2374	682.9874	16.1264	0.4621	0.4817
2021-01-26 11:42:44.581	1070228581	False	7	175.4555	742.2349	198.7156	688.6024	15.9176	0.0	0.0	0.0	0.0	16.8361	0.2914	0.4771	175.4555	742.2349	196.7197	705.0756	14.9991	0.4613	0.481
2021-01-26 11:42:44.748	1070228748	False	7	229.4395	336.1183	230.9548	508.3034	13.921800000000001	204.8697	319.5396	261.5218	586.46	13.3584	0.2914	0.4723	254.0093	352.697	254.0093	352.697	14.4852	0.4614	0.4766
2021-01-26 11:42:44.782	1070228782	False	7	325.7091	329.0614	239.2922	488.2472	14.512450000000001	325.7091	329.0614	268.9269	554.5963	14.9376	0.2917	0.4722	0.0	0.0	0.0	0.0	14.0873	0.4613	0.4763
2021-01-26 11:42:44.864	1070228864	False	7	218.6919	299.009	232.8294	425.6939	14.33	230.0422	233.5284	230.0422	233.5284	14.0407	0.2913	0.4712	207.3417	364.4897	202.3671	322.5938	14.6193	0.4611	0.4758
2021-01-26 11:42:44.914	1070228914	False	7	248.5042	289.9089	254.0044	254.7618	14.543050000000001	248.5042	289.9089	254.0044	254.7618	14.6524	0.2913	0.4717	0.0	0.0	0.0	0.0	14.4337	0.4612	0.4753
2021-01-26 11:42:44.997	1070228997	False	7	265.6376	281.8204	237.9218	271.1618	14.62565	265.6376	281.8204	273.5456	258.5438	14.6968	0.2913	0.4716	0.0	0.0	0.0	0.0	14.5545	0.4611	0.4753
2021-01-26 11:42:45.031	1070229031	False	7	234.9334	222.599	245.0494	266.5356	14.378250000000001	204.3367	214.2175	261.7014	251.2079	14.5808	0.291	0.4712	265.5301	230.9806	265.5301	230.9806	14.1757	0.461	0.475
2021-01-26 11:42:45.064	1070229064	False	7	0.0	0.0	0.0	0.0	13.95795	0.0	0.0	0.0	0.0	14.1657	0.2939	0.4706	0.0	0.0	0.0	0.0	13.7502	0.4638	0.4745
2021-01-26 11:42:45.081	1070229081	False	7	1191.1981	275.3466	295.4424	271.2273	14.660250000000001	0.0	0.0	0.0	0.0	13.8628	0.299	0.4709	1191.1981	275.3466	713.9553	288.6268	15.4577	0.4691	0.4756
2021-01-26 11:42:45.148	1070229148	False	7	1339.9469	237.9241	1272.8507	200.6604	14.00235	1339.9469	237.9241	1295.2351	213.0922	13.4499	0.3005	0.471	0.0	0.0	0.0	0.0	14.5548	0.4711	0.4763
2021-01-26 11:42:45.181	1070229181	False	7	1353.3389	180.8801	1289.0249	196.5262	13.675650000000001	1353.3389	180.8801	1311.8702	190.709	12.5713	0.3007	0.4706	0.0	0.0	0.0	0.0	14.78	0.4707	0.4764
2021-01-26 11:42:45.214	1070229214	False	7	1281.0149	95.8073	1268.3899	201.2794	13.99445	1281.0149	95.8073	1302.6813	171.4422	13.2113	0.3005	0.47	0.0	0.0	0.0	0.0	14.7776	0.4709	0.4762
2021-01-26 11:42:45.230	1070229230	False	7	1318.7939	252.1495	1255.9637	207.6899	13.8687	1298.0607	197.5579	1302.0112	175.0669	13.0813	0.3005	0.4707	1339.5271	306.741	1077.5303	308.1146	14.6561	0.471	0.4764
2021-01-26 11:42:45.330	1070229330	False	7	0.0	0.0	0.0	0.0	14.4925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.4925	0.4707	0.4769
2021-01-26 11:42:45.630	1070229630	False	7	1342.7192	290.1572	1337.2472	257.4965	15.018749999999999	1312.0441	270.98	1330.6433	247.6757	13.8601	0.3008	0.4714	1373.3945	309.3345	1301.5209	351.692	16.1774	0.4713	0.4771
2021-01-26 11:42:45.680	1070229680	False	7	1316.9307	335.6736	1333.0657	263.1021	16.828200000000002	1316.9307	335.6736	1331.076	254.7948	15.864	0.3006	0.4718	0.0	0.0	0.0	0.0	17.7924	0.4704	0.4782
2021-01-26 11:42:45.713	1070229713	False	7	1350.6252	366.5615	1331.5291	259.6826	16.36925	1350.6252	366.5615	1328.2349	254.5959	16.6057	0.3006	0.4721	0.0	0.0	0.0	0.0	16.1328	0.4708	0.4773
2021-01-26 11:42:45.747	1070229747	False	7	0.0	0.0	0.0	0.0	16.30045	0.0	0.0	0.0	0.0	15.4581	0.3005	0.4716	0.0	0.0	0.0	0.0	17.1428	0.4702	0.4776
MSG	2021-01-26 11:42:45.849.0	1070229837	image offline at 44659
2021-01-26 11:42:45.830	1070229830	False	7	1312.4445	365.8309	1328.3806	315.7402	16.498849999999997	1312.4445	365.8309	1312.4445	365.8309	16.6514	0.2999	0.4725	0.0	0.0	0.0	0.0	16.3463	0.4706	0.4778
MSG	2021-01-26 11:42:45.857.0	1070229832	TRIALEND 0
MSG	2021-01-26 11:42:45.858.0	1070229833	stop_recording
MSG	2021-01-26 11:42:46.432.0	1070230414	start_recording
MSG	2021-01-26 11:42:46.432.0	1070230414	TRIALSTART 1
2021-01-26 11:42:46.413	1070230413	False	7	692.2341	413.4795	1160.7428	329.0041	17.2294	692.2341	413.4795	692.2341	413.4795	16.6882	0.296	0.4723	0.0	0.0	0.0	0.0	17.7706	0.4665	0.477
MSG	2021-01-26 11:42:46.440.0	1070230419	IMAGENAME domino02.jpg
2021-01-26 11:42:46.429	1070230429	False	7	678.0215	401.2952	1110.3954	328.3839	17.319000000000003	668.363	323.8154	668.363	323.8154	16.0576	0.2959	0.4718	687.6799	478.7751	1153.7744	386.3061	18.5804	0.4665	0.4775
MSG	2021-01-26 11:42:46.454.0	1070230431	image online at 45263
2021-01-26 11:42:46.463	1070230463	False	7	0.0	0.0	0.0	0.0	17.314149999999998	0.0	0.0	0.0	0.0	16.2626	0.2956	0.472	0.0	0.0	0.0	0.0	18.3657	0.4663	0.4777
2021-01-26 11:42:46.480	1070230480	False	7	0.0	0.0	0.0	0.0	17.33535	0.0	0.0	0.0	0.0	16.9482	0.2957	0.4723	0.0	0.0	0.0	0.0	17.7225	0.4662	0.477
2021-01-26 11:42:46.529	1070230529	False	7	669.1392	455.5824	680.8894	409.864	17.93835	0.0	0.0	0.0	0.0	17.1231	0.2953	0.4722	669.1392	455.5824	669.1392	455.5824	18.7536	0.4657	0.4773
2021-01-26 11:42:46.562	1070230562	False	7	0.0	0.0	0.0	0.0	18.03855	0.0	0.0	0.0	0.0	17.6169	0.2951	0.4719	0.0	0.0	0.0	0.0	18.4602	0.4658	0.4769
2021-01-26 11:42:46.629	1070230629	False	7	665.728	392.7983	692.7443	392.9103	18.087850000000003	611.0142	357.8519	691.3605	369.4618	17.5163	0.2944	0.4722	720.442	427.7446	687.3809	407.2623	18.6594	0.4653	0.4771
2021-01-26 11:42:46.679	1070230679	False	7	672.2372	344.3062	692.8945	389.0489	17.821350000000002	0.0	0.0	0.0	0.0	18.4154	0.2945	0.4728	672.2372	344.3062	690.7495	375.896	17.2273	0.465	0.4766
2021-01-26 11:42:46.846	1070230846	False	7	0.0	0.0	0.0	0.0	17.1455	0.0	0.0	0.0	0.0	17.4063	0.293	0.4718	0.0	0.0	0.0	0.0	16.8847	0.4638	0.476
2021-01-26 11:42:46.895	1070230895	False	7	306.2321	298.3359	538.8911	350.8905	16.32135	295.318	334.6454	538.8911	350.8905	16.7545	0.2913	0.4718	317.1461	262.0265	625.4566	380.7354	15.8882	0.4614	0.4752
2021-01-26 11:42:46.962	1070230962	False	7	320.1942	340.1259	511.984	352.1626	15.61505	320.1942	340.1259	468.8026	347.4417	15.5815	0.2912	0.472	0.0	0.0	0.0	0.0	15.6486	0.4613	0.4763
2021-01-26 11:42:47.129	1070231129	False	7	182.3566	244.4872	280.4909	269.7266	14.64415	174.142	245.8825	288.3432	294.5864	14.9646	0.2902	0.4708	190.5711	243.0919	228.213	206.5334	14.3237	0.4601	0.4747
2021-01-26 11:42:47.179	1070231179	False	7	186.5594	208.9464	275.2502	272.7272	14.31235	186.5594	208.9464	279.2306	285.6057	14.1371	0.2901	0.4709	0.0	0.0	0.0	0.0	14.4876	0.4604	0.4749
2021-01-26 11:42:47.245	1070231245	False	7	295.8022	305.7264	286.1204	270.8668	14.37395	295.8022	305.7264	323.5201	293.6032	14.198	0.2903	0.4714	0.0	0.0	0.0	0.0	14.5499	0.46	0.4745
2021-01-26 11:42:47.261	1070231261	False	7	275.8558	224.1725	281.0265	266.3279	13.7201	0.0	0.0	0.0	0.0	13.599	0.2898	0.4712	275.8558	224.1725	233.1088	224.8345	13.8412	0.4602	0.4745
2021-01-26 11:42:47.295	1070231295	False	7	0.0	0.0	0.0	0.0	13.9297	0.0	0.0	0.0	0.0	13.9305	0.2898	0.4711	0.0	0.0	0.0	0.0	13.9289	0.4597	0.4747
2021-01-26 11:42:47.362	1070231362	True	7	308.1968	285.0986	276.6214	262.5024	14.3856	398.324	271.3414	320.1199	279.4643	14.1705	0.29	0.4715	218.0695	298.8557	232.3882	238.1651	14.6007	0.4593	0.475
2021-01-26 11:42:47.445	1070231445	False	7	399.6118	521.8339	360.1431	354.8139	13.3681	399.6118	521.8339	360.1431	354.8139	13.6615	0.2912	0.475	0.0	0.0	0.0	0.0	13.0747	0.4611	0.4778
2021-01-26 11:42:47.628	1070231628	False	7	373.132	589.6417	388.5689	466.3412	14.00235	352.0627	626.2745	434.5045	530.7255	13.8143	0.2908	0.4757	394.2014	553.009	363.2642	474.8891	14.1904	0.4612	0.4785
2021-01-26 11:42:47.695	1070231695	False	7	363.0614	478.1456	393.304	511.5805	13.357050000000001	406.1846	455.5069	427.5594	531.1203	13.1709	0.2912	0.4746	319.9382	500.7842	356.6844	490.6923	13.5432	0.461	0.4783
2021-01-26 11:42:47.745	1070231745	False	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2021-01-26 11:42:47.844	1070231844	False	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
