timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2021-03-09 16:01:36.654.0		pygaze initiation report start
MSG	2021-03-09 16:01:36.654.0		display resolution: 1920x1080
MSG	2021-03-09 16:01:36.654.0		display size in cm: 48x28
MSG	2021-03-09 16:01:36.654.0		samplerate: 30 Hz
MSG	2021-03-09 16:01:36.654.0		sampletime: 33.333333333333336 ms
MSG	2021-03-09 16:01:36.654.0		fixation threshold: 1.5 degrees
MSG	2021-03-09 16:01:36.654.0		speed threshold: 35 degrees/second
MSG	2021-03-09 16:01:36.654.0		acceleration threshold: 9500 degrees/second**2
MSG	2021-03-09 16:01:36.654.0		pygaze initiation report end
MSG	2021-03-09 16:02:09.379.0	419626041	pygaze calibration report start
MSG	2021-03-09 16:02:09.379.0	419626041	accuracy (degrees): LX=0.6066, LY=0.6066, RX=0.5553, RY=0.5553
MSG	2021-03-09 16:02:09.379.0	419626041	accuracy (in pixels): LX=33.2751974516446, LY=33.2751974516446, RX=30.460938521912077, RY=30.460938521912077
MSG	2021-03-09 16:02:09.379.0	419626041	precision (RMS noise in pixels): X=19.713866666666668, Y=19.713866666666668
MSG	2021-03-09 16:02:09.379.0	419626041	distance between participant and display: 80.0 cm
MSG	2021-03-09 16:02:09.379.0	419626041	fixation threshold: 82.29861064601607 pixels
MSG	2021-03-09 16:02:09.379.0	419626041	speed threshold: 1.9198624159967121 pixels/ms
MSG	2021-03-09 16:02:09.379.0	419626041	acceleration threshold: 525.93391425589 pixels/ms**2
MSG	2021-03-09 16:02:09.379.0	419626041	pygaze calibration report end
MSG	2021-03-09 16:02:14.791.0	419631478	start_recording
MSG	2021-03-09 16:02:14.791.0	419631478	TRIALSTART 0
MSG	2021-03-09 16:02:14.791.0	419631478	IMAGENAME domino01.jpg
2021-03-09 16:02:14.784	419631488	True	7	847.3431	567.5557	926.7368	565.3327	21.4197	839.9594	545.5735	902.9306	549.8196	20.6248	0.2374	0.5669	854.7269	589.5379	918.5459	566.9578	22.2146	0.4015	0.555
MSG	2021-03-09 16:02:14.800.0	419631495	image online at 40829
2021-03-09 16:02:14.817	419631521	True	7	835.0286	562.7743	925.4452	564.7708	21.438499999999998	820.6943	552.8797	897.1349	550.0315	20.9618	0.2356	0.5671	849.3629	572.6689	913.1926	567.1266	21.9152	0.3996	0.5544
