timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2021-02-16 13:09:03.994.0		pygaze initiation report start
MSG	2021-02-16 13:09:03.994.0		display resolution: 1920x1080
MSG	2021-02-16 13:09:03.994.0		display size in cm: 47.6x26.77
MSG	2021-02-16 13:09:03.994.0		samplerate: 30 Hz
MSG	2021-02-16 13:09:03.994.0		sampletime: 33.333333333333336 ms
MSG	2021-02-16 13:09:03.994.0		fixation threshold: 1.5 degrees
MSG	2021-02-16 13:09:03.994.0		speed threshold: 35 degrees/second
MSG	2021-02-16 13:09:03.994.0		acceleration threshold: 9500 degrees/second**2
MSG	2021-02-16 13:09:03.994.0		pygaze initiation report end
MSG	2021-02-16 13:09:39.845.0	742360167	pygaze calibration report start
MSG	2021-02-16 13:09:39.845.0	742360167	accuracy (degrees): LX=0.8123, LY=0.8123, RX=0.3685, RY=0.3685
MSG	2021-02-16 13:09:39.845.0	742360167	accuracy (in pixels): LX=45.755967029772975, LY=45.755967029772975, RX=20.756095824057706, RY=20.756095824057706
MSG	2021-02-16 13:09:39.845.0	742360167	precision (RMS noise in pixels): X=15.106499999999999, Y=15.106499999999999
MSG	2021-02-16 13:09:39.845.0	742360167	distance between participant and display: 80.0 cm
MSG	2021-02-16 13:09:39.845.0	742360167	fixation threshold: 84.50699946982103 pixels
MSG	2021-02-16 13:09:39.845.0	742360167	speed threshold: 1.971379721932369 pixels/ms
MSG	2021-02-16 13:09:39.845.0	742360167	acceleration threshold: 540.0467476219163 pixels/ms**2
MSG	2021-02-16 13:09:39.845.0	742360167	pygaze calibration report end
MSG	2021-02-16 13:10:35.243.0	742415577	start_recording
MSG	2021-02-16 13:10:35.243.0	742415577	TRIALSTART 0
MSG	2021-02-16 13:10:35.244.0	742415578	IMAGENAME domino01.jpg
MSG	2021-02-16 13:10:35.269.0	742415579	image online at 94369
