timestamp	time	fix	state	rawx	rawy	avgx	avgy	psize	Lrawx	Lrawy	Lavgx	Lavgy	Lpsize	Lpupilx	Lpupily	Rrawx	Rrawy	Ravgx	Ravgy	Rpsize	Rpupilx	Rpupily
MSG	2021-02-18 11:44:36.605.0		pygaze initiation report start
MSG	2021-02-18 11:44:36.605.0		display resolution: 1920x1080
MSG	2021-02-18 11:44:36.605.0		display size in cm: 47.6x26.77
MSG	2021-02-18 11:44:36.605.0		samplerate: 30 Hz
MSG	2021-02-18 11:44:36.605.0		sampletime: 33.333333333333336 ms
MSG	2021-02-18 11:44:36.605.0		fixation threshold: 1.5 degrees
MSG	2021-02-18 11:44:36.605.0		speed threshold: 35 degrees/second
MSG	2021-02-18 11:44:36.605.0		acceleration threshold: 9500 degrees/second**2
MSG	2021-02-18 11:44:36.605.0		pygaze initiation report end
MSG	2021-02-18 11:45:08.68.0	910088411	pygaze calibration report start
MSG	2021-02-18 11:45:08.69.0	910088412	accuracy (degrees): LX=0.5151, LY=0.5151, RX=0.5673, RY=0.5673
MSG	2021-02-18 11:45:08.69.0	910088412	accuracy (in pixels): LX=29.01385505619208, LY=29.01385505619208, RX=31.95428927895419, RY=31.95428927895419
MSG	2021-02-18 11:45:08.69.0	910088412	precision (RMS noise in pixels): X=15.38512222222222, Y=15.38512222222222
MSG	2021-02-18 11:45:08.69.0	910088412	distance between participant and display: 80.0 cm
MSG	2021-02-18 11:45:08.69.0	910088412	fixation threshold: 84.50699946982103 pixels
MSG	2021-02-18 11:45:08.69.0	910088412	speed threshold: 1.971379721932369 pixels/ms
MSG	2021-02-18 11:45:08.69.0	910088412	acceleration threshold: 540.0467476219163 pixels/ms**2
MSG	2021-02-18 11:45:08.69.0	910088412	pygaze calibration report end
MSG	2021-02-18 11:45:39.353.0	910119664	start_recording
MSG	2021-02-18 11:45:39.353.0	910119664	TRIALSTART 0
MSG	2021-02-18 11:45:39.353.0	910119664	IMAGENAME domino01.jpg
2021-02-18 11:45:39.358	910119710	True	7	978.4856	584.272	943.0228	549.0632	18.32715	997.4787	568.3506	955.0324	545.7278	17.4517	0.3089	0.3808	959.4926	600.1934	931.8108	559.6735	19.2026	0.4758	0.3775
MSG	2021-02-18 11:45:39.388.0	910119728	image online at 76325
2021-02-18 11:45:39.425	910119777	True	7	985.1371	563.372	941.1121	550.2021	18.10125	1010.4048	570.9437	964.1583	548.872	17.4013	0.3093	0.3807	959.8693	555.8003	938.8151	560.8943	18.8012	0.4763	0.3773
2021-02-18 11:45:39.458	910119810	True	7	981.8417	552.0886	941.1209	550.6	18.119799999999998	1004.9775	539.2825	968.7887	548.75	17.1752	0.3095	0.3805	958.7057	564.8947	941.8167	560.8011	19.0644	0.4765	0.3775
2021-02-18 11:45:39.492	910119844	True	7	986.1544	590.7901	941.5222	551.1441	18.1934	1000.0455	591.6459	972.6418	551.5667	17.6052	0.3097	0.3811	972.2634	589.9343	945.1703	562.8209	18.7816	0.4769	0.378
2021-02-18 11:45:39.525	910119877	True	7	986.3005	572.1346	942.1224	551.7852	17.8479	1004.9098	580.5848	976.596	553.4399	17.4029	0.3102	0.3814	967.6912	563.6845	948.3026	563.0795	18.2929	0.4773	0.3782
2021-02-18 11:45:39.558	910119910	True	7	996.9971	562.2364	943.5572	552.2852	17.7928	1011.153	534.0096	980.7652	552.9459	16.9174	0.3106	0.3815	982.8411	590.4632	951.9536	565.1344	18.6682	0.478	0.3791
2021-02-18 11:45:39.625	910119977	True	7	737.5757	576.469	947.5363	554.6234	18.1193	736.3613	573.3156	736.3613	573.3156	17.3035	0.3084	0.3831	738.7901	579.6225	738.7901	579.6225	18.9351	0.4762	0.3811
2021-02-18 11:45:39.658	910120010	False	7	635.5132	582.229	635.5132	582.229	18.177599999999998	656.572	568.7593	656.572	568.7593	17.3522	0.3081	0.3836	614.4543	595.6987	614.4543	595.6987	19.003	0.4754	0.3818
2021-02-18 11:45:39.725	910120077	False	7	623.2908	558.9828	621.7355	570.7997	17.27515	649.4261	565.6355	650.9465	567.8802	16.9942	0.3091	0.3825	597.1554	552.33	600.5629	568.8164	17.5561	0.4765	0.3809
2021-02-18 11:45:39.758	910120110	False	7	629.2202	554.6168	619.592	568.6865	16.555300000000003	656.7729	559.1468	652.4071	565.6735	16.215	0.3094	0.3815	601.6675	550.0869	600.8196	564.0372	16.8956	0.4768	0.3801
2021-02-18 11:45:39.791	910120143	False	7	627.5519	548.3505	620.2495	566.7288	15.7231	653.2049	558.7433	652.5709	564.2496	15.4541	0.3097	0.3808	601.8988	537.9577	601.0233	558.6693	15.9921	0.4771	0.3793
2021-02-18 11:45:39.825	910120177	False	7	640.7507	546.8364	621.7012	564.2488	15.4007	668.1826	555.8344	668.1826	555.8344	15.1862	0.3101	0.3801	613.3187	537.8384	613.3187	537.8384	15.6152	0.4773	0.3787
2021-02-18 11:45:39.858	910120210	False	7	475.8369	442.6826	475.8369	442.6826	14.8137	452.8273	419.3636	452.8273	419.3636	14.3115	0.3089	0.3791	498.8463	466.0016	498.8463	466.0016	15.3159	0.4758	0.3777
